Entrez ID	Type
284018	not inferred
2585	best inferred
284013	not inferred
1272	best inferred
107986340	not inferred
1271	inferred
440047	not inferred
1270	not inferred
441376	not inferred
440044	not inferred
1269	best inferred
440051	not inferred
1268	best inferred
440050	not inferred
441381	not inferred
1267	best inferred
127602	not inferred
1266	best inferred
2597	landmark
1265	best inferred
2596	best inferred
284004	not inferred
284001	best inferred
1286	best inferred
1285	best inferred
1284	best inferred
1282	landmark
1281	best inferred
1280	inferred
440077	not inferred
440087	not inferred
1278	best inferred
1277	landmark
105372315	not inferred
50937	best inferred
50939	inferred
1297	best inferred
116931	not inferred
1296	best inferred
1295	best inferred
1294	best inferred
1293	best inferred
1292	best inferred
440068	not inferred
1291	best inferred
1290	best inferred
440073	best inferred
1289	best inferred
1288	best inferred
1287	best inferred
50940	inferred
50943	best inferred
50945	not inferred
50944	inferred
23328	best inferred
23329	best inferred
84281	not inferred
84280	not inferred
11340	best inferred
25983	best inferred
127665	not inferred
23321	landmark
115677	not inferred
644070	not inferred
23322	best inferred
441347	not inferred
25984	best inferred
23324	best inferred
25987	landmark
23325	landmark
23326	landmark
25989	not inferred
23327	best inferred
25988	best inferred
10019	best inferred
440021	not inferred
10018	best inferred
126328	not inferred
126326	not inferred
1299	best inferred
25981	not inferred
1298	best inferred
25980	best inferred
100509091	not inferred
10011	not inferred
11342	best inferred
84287	not inferred
10010	best inferred
11341	best inferred
84286	not inferred
10013	landmark
11344	landmark
84289	not inferred
284058	not inferred
11343	best inferred
84288	best inferred
128989	not inferred
10015	best inferred
11346	best inferred
84283	not inferred
10014	best inferred
11345	best inferred
84282	not inferred
10017	best inferred
84285	not inferred
10016	best inferred
84284	not inferred
23339	best inferred
84270	not inferred
10020	best inferred
23331	best inferred
25994	best inferred
23332	best inferred
114335	not inferred
23333	best inferred
25996	best inferred
114336	not inferred
126321	inferred
23334	best inferred
23335	landmark
25998	best inferred
23336	best inferred
23338	landmark
25999	best inferred
84279	not inferred
25992	best inferred
10022	inferred
84276	not inferred
10021	inferred
84275	not inferred
10024	best inferred
128977	not inferred
10023	best inferred
84277	not inferred
10026	best inferred
84272	best inferred
10025	best inferred
84271	best inferred
84274	not inferred
84273	not inferred
23306	best inferred
23307	best inferred
284040	not inferred
23308	best inferred
23309	best inferred
25961	best inferred
116986	best inferred
25960	best inferred
116985	best inferred
23300	landmark
25963	best inferred
116988	not inferred
23301	best inferred
25962	not inferred
116987	best inferred
23302	best inferred
114327	best inferred
23303	best inferred
644096	best inferred
23304	best inferred
23305	best inferred
25966	landmark
11328	best inferred
126308	not inferred
100128591	not inferred
11329	best inferred
126306	not inferred
151306	not inferred
11320	best inferred
11322	best inferred
113000	not inferred
11321	best inferred
11326	best inferred
11325	landmark
23317	best inferred
84290	not inferred
23318	best inferred
25979	best inferred
84292	not inferred
25972	best inferred
23310	best inferred
25974	best inferred
23312	best inferred
25973	not inferred
440026	best inferred
23313	best inferred
25976	landmark
23314	best inferred
25975	best inferred
23315	best inferred
25978	best inferred
440023	not inferred
23316	best inferred
25977	best inferred
10008	not inferred
11339	best inferred
10007	landmark
11338	best inferred
10009	best inferred
115650	not inferred
25970	best inferred
116984	best inferred
127623	not inferred
115653	inferred
116983	not inferred
151313	not inferred
10000	best inferred
11331	best inferred
84298	inferred
11330	inferred
128954	not inferred
10002	not inferred
11333	best inferred
10001	best inferred
11332	best inferred
84299	not inferred
10004	best inferred
11335	best inferred
84294	not inferred
10003	best inferred
11334	best inferred
84293	not inferred
10006	best inferred
11337	not inferred
84296	best inferred
284021	best inferred
10005	best inferred
11336	best inferred
84295	not inferred
126370	not inferred
25946	not inferred
25949	best inferred
25948	best inferred
139604	not inferred
441308	not inferred
25941	best inferred
25940	best inferred
126375	not inferred
25943	not inferred
126374	not inferred
25942	not inferred
100130890	not inferred
25945	best inferred
153918	not inferred
11309	best inferred
100128571	not inferred
284099	not inferred
284098	not inferred
285362	not inferred
25957	best inferred
140609	best inferred
25959	best inferred
285367	not inferred
285368	not inferred
100128569	not inferred
25950	best inferred
126364	not inferred
100130880	not inferred
25953	not inferred
25956	best inferred
11317	inferred
11316	best inferred
11319	landmark
11318	inferred
100534012	not inferred
11311	best inferred
11313	best inferred
11315	best inferred
11314	best inferred
140606	not inferred
284086	not inferred
25925	not inferred
25924	best inferred
25927	not inferred
284083	not inferred
25926	best inferred
139628	not inferred
25929	not inferred
25928	best inferred
285378	not inferred
127687	not inferred
344191	not inferred
126353	best inferred
751071	not inferred
25921	not inferred
25920	best inferred
25923	not inferred
100128553	not inferred
100129884	not inferred
140612	not inferred
285381	not inferred
284076	not inferred
285382	not inferred
100128551	not inferred
165918	not inferred
25936	best inferred
25938	not inferred
138307	not inferred
165904	not inferred
285386	not inferred
25937	best inferred
284071	not inferred
25939	best inferred
100130865	not inferred
113026	not inferred
25930	not inferred
25932	landmark
25934	not inferred
127670	not inferred
284069	not inferred
138311	not inferred
140625	not inferred
284067	not inferred
140628	not inferred
23287	best inferred
23288	best inferred
126299	best inferred
126298	inferred
126295	not inferred
728712	not inferred
84206	not inferred
23281	best inferred
23283	best inferred
84203	not inferred
23284	best inferred
140596	not inferred
23285	best inferred
140597	best inferred
152579	not inferred
23286	best inferred
151246	not inferred
151242	not inferred
152573	not inferred
126282	not inferred
163227	not inferred
23299	best inferred
201725	not inferred
163223	not inferred
23291	best inferred
23293	best inferred
23294	best inferred
23295	best inferred
151258	not inferred
152586	not inferred
646658	not inferred
151254	not inferred
11281	inferred
11280	inferred
11283	not inferred
200407	not inferred
11282	best inferred
11285	best inferred
163259	not inferred
11284	landmark
23265	best inferred
200403	not inferred
23266	best inferred
163255	not inferred
23268	best inferred
23269	best inferred
646670	not inferred
728734	not inferred
126272	not inferred
84229	not inferred
114294	not inferred
164592	not inferred
23261	inferred
59269	inferred
84225	not inferred
23262	best inferred
84224	not inferred
23263	best inferred
114299	not inferred
23264	best inferred
84226	not inferred
84221	not inferred
84220	not inferred
84223	best inferred
23276	best inferred
23277	best inferred
23279	best inferred
59277	not inferred
59272	best inferred
59271	not inferred
59274	not inferred
84218	not inferred
84217	not inferred
23270	best inferred
23271	landmark
84219	not inferred
23272	best inferred
105371095	not inferred
23274	best inferred
84216	not inferred
126259	not inferred
23275	best inferred
84215	not inferred
84210	not inferred
644019	not inferred
151278	not inferred
11261	landmark
645369	not inferred
11260	best inferred
11262	best inferred
23243	best inferred
23244	landmark
59286	best inferred
200424	best inferred
23245	best inferred
23246	best inferred
23247	best inferred
59283	not inferred
23248	best inferred
59285	not inferred
59284	not inferred
84247	not inferred
23240	best inferred
84246	not inferred
23241	best inferred
84249	not inferred
23242	best inferred
84248	not inferred
84243	best inferred
11264	best inferred
11267	best inferred
84245	not inferred
11266	best inferred
645359	not inferred
11269	not inferred
138240	not inferred
84240	not inferred
138241	not inferred
11270	not inferred
11272	inferred
11274	best inferred
11273	best inferred
23254	best inferred
23255	best inferred
23256	best inferred
23258	best inferred
23259	best inferred
644041	not inferred
84239	not inferred
23250	best inferred
84236	not inferred
23251	best inferred
85569	not inferred
23252	best inferred
140564	not inferred
23253	best inferred
11276	best inferred
84232	not inferred
11275	best inferred
49861	not inferred
84231	not inferred
11278	best inferred
49860	inferred
138255	not inferred
11277	not inferred
84233	not inferred
11279	best inferred
84230	not inferred
23229	best inferred
49856	best inferred
644054	not inferred
49855	best inferred
49854	not inferred
11240	best inferred
644058	not inferred
23221	best inferred
25884	not inferred
23223	landmark
25886	not inferred
23224	landmark
25885	not inferred
23225	best inferred
25888	best inferred
645382	not inferred
23228	best inferred
201780	not inferred
25880	inferred
84269	not inferred
152559	best inferred
84268	inferred
23220	best inferred
140576	not inferred
11243	best inferred
84265	not inferred
139599	not inferred
84264	not inferred
140578	inferred
11245	best inferred
84267	not inferred
11244	not inferred
84266	not inferred
11247	best inferred
84261	not inferred
84260	not inferred
139596	not inferred
11249	not inferred
84263	best inferred
11248	best inferred
84262	not inferred
345557	not inferred
11250	inferred
11252	best inferred
644068	inferred
11251	inferred
23232	best inferred
25895	best inferred
23233	inferred
25894	not inferred
23234	best inferred
25897	best inferred
23235	inferred
25896	best inferred
23236	best inferred
23237	best inferred
25898	best inferred
23239	best inferred
3902	best inferred
3903	best inferred
3904	inferred
3906	inferred
25891	best inferred
84258	not inferred
25890	best inferred
3908	best inferred
23230	best inferred
25893	inferred
3909	landmark
23231	best inferred
84259	not inferred
11254	best inferred
84254	not inferred
11253	best inferred
84253	inferred
84256	not inferred
11255	best inferred
84255	not inferred
11258	best inferred
84250	not inferred
11257	best inferred
151230	best inferred
11259	best inferred
84251	not inferred
201799	not inferred
201798	not inferred
3913	best inferred
3914	best inferred
3915	best inferred
3916	best inferred
107985062	not inferred
3918	best inferred
107985060	not inferred
50831	inferred
50833	best inferred
3910	best inferred
50832	inferred
3911	best inferred
50835	inferred
3912	best inferred
50834	inferred
50837	inferred
50836	inferred
50839	inferred
105372319	not inferred
50838	inferred
728780	not inferred
3925	landmark
3927	best inferred
3929	best inferred
50840	inferred
3920	best inferred
3921	best inferred
50846	not inferred
50848	inferred
100287979	not inferred
3936	best inferred
3937	best inferred
3938	inferred
3939	best inferred
107985082	not inferred
100499177	best inferred
50853	best inferred
3930	landmark
50852	best inferred
3931	best inferred
50855	best inferred
3932	best inferred
50854	best inferred
3933	inferred
3934	best inferred
50856	best inferred
50859	best inferred
223117	inferred
3948	inferred
3949	best inferred
50862	best inferred
50861	best inferred
